pmid,doid
27592833,-1
27597172,-1
27592146,-1
27583978,-1
27581476,-1
27587670,-1
27593687,-1
27591823,3996
27593684,-1
27589247,-1
27581908,-1
27585631,-1
27577368,-1
27604060,-1
24771645,-1
27587583,-1
27588739,11934
27600707,-1
27578330,-1
27577598,-1
27593180,-1
27580818,-1
27596569,-1
27597990,-1
27589577,-1
27597160,-1
27604066,-1
27586835,162
27582883,-1
27595443,-1
27602268,-1
27592414,-1
27601488,-1
27601079,-1
27589971,1909
27598424,-1
27922010,-1
27598179,3996
27591907,5093
27595614,60100
27577718,-1
27597445,-1
22238366,162
27593602,-1
27602791,-1
27596620,-1
27589568,-1
27597651,-1
27597527,-1
27596047,-1
27581357,-1
26598547,-1
27598944,-1
27591004,-1
27590919,-1
17522398,-1
27601860,50686
27597631,3996
27600954,-1
27599684,-1
27586616,-1
27578473,-1
27585200,50615
27578365,-1
27587063,-1
27586023,-1
27589367,3996
27580633,5093
27601185,-1
27592848,-1
27580955,-1
27580489,-1
27598686,11934
25,-1
27581932,-1
22649144,-1
27578136,-1
27586927,3996
27581291,-1
27595489,-1
21367480,-1
27588018,-1
27597938,-1
27599602,-1
29121415,-1
27590754,-1
27591782,11934
25742737,-1
27593265,-1
27577407,3996
27595517,-1
27584047,-1
27594170,-1
27587581,5093
27580016,50615
27601171,-1
27590582,-1
27580654,-1
27599114,-1
27577734,-1
27577580,162
15677699,-1
26765760,3996
27601636,-1
27577512,162
27579618,-1
27601516,-1
27593771,-1
27585641,-1
27588482,-1
27578237,-1
27586902,-1
27598495,-1
27580150,-1
27589560,162
27585532,-1
27589734,-1
27585718,-1
27598794,-1
27601402,-1
27585938,-1
27590199,3996
27586394,-1
27580535,-1
27593280,50615
25670080,-1
27595043,-1
27595808,-1
27593335,-1
27595269,5093
27590536,5093
17020971,-1
27600186,-1
27597318,-1
27587994,-1
27598769,-1
27578829,-1
27600904,-1
27602081,-1
27597410,-1
27581764,-1
27601213,-1
27578033,-1
27587171,-1
27583996,3996
27581712,-1
27586619,-1
27582183,-1
27593443,-1
27591301,50615
27601484,3119
27576739,-1
27585396,-1
27595575,-1
27583663,162
27584785,-1
27599098,60100
27593258,-1
27583790,193
27586683,-1
27580027,-1
27596391,-1
27577847,-1
20541700,-1
27594300,3996
27577091,162
27582055,-1
28846956,3119
27597543,-1
25015329,-1
27583170,3996
27586313,-1
27583245,-1
27600548,-1
27600795,50615
27590060,-1
27579498,162
27601531,3996
27601008,-1
27577258,3119
27603931,5093
27599468,-1
27598211,-1
27597292,-1
27592721,-1
27588358,11934
27591003,-1
27577949,11934
27601585,-1
27580442,-1
27592488,-1
27594560,-1
27581839,-1
27599638,-1
27598738,-1
27597900,-1
27595326,-1
27596971,3119
27585783,-1
27579050,-1
27580566,3996
27588106,-1
27577713,-1
19625781,50615
27585584,-1
23094721,-1
27582317,-1
27585060,-1
27597768,-1
27592547,-1
27582876,-1
27595515,-1
27581457,5093
27592619,-1
27596052,-1
27600645,-1
27583879,-1
27602954,5093
27591980,-1
27582713,-1
27580936,-1
27586342,-1
27591642,3996
27596146,-1
27587699,-1
27577757,162
27599399,-1
27586271,-1
27590631,-1
27583109,-1
27583341,-1
27587553,-1
27580149,-1
27594537,-1
27593885,-1
27587398,-1
27591849,5093
27599755,-1
27582772,-1
27590150,-1
27585625,-1
27579862,-1
27589686,-1
27589827,162
23544171,-1
25583207,-1
27598973,-1
27594566,50686
27593347,5093
27580395,-1
27600842,-1
27588152,-1
27581683,60100
27581527,-1
27591177,-1
25893302,-1
27579757,-1
27594574,11934
27592404,3996
27593800,-1
27588243,-1
27598023,-1
27583925,3119
27595675,-1
27592370,-1
27598453,-1
24496303,-1
27585255,60100
24470207,50615
27580311,-1
27578420,-1
27598399,5093
27583236,-1
27588109,3996
27595193,-1
27601068,-1
27588821,-1
27576470,-1
27578110,-1
27589877,-1
27586176,-1
27581548,-1
27595272,162
25886620,-1
27578288,-1
27580412,50615
27600039,-1
27589348,-1
27582537,-1
27576873,-1
27590980,-1
27602948,-1
27581654,-1
27585971,1909
19035443,3996
21747090,-1
27601133,11934
27595049,-1
27577048,-1
21447798,60100
27579048,-1
22042947,-1
27595833,-1
27603042,-1
27580187,3996
15681532,-1
27579006,5093
27599107,-1
27603384,3996
27587208,-1
27591607,-1
18281551,-1
27595860,-1
27587317,-1
27584009,-1
27580880,5093
27588880,-1
27580178,-1
27577416,50615
26811533,-1
27587539,-1
23221341,-1
27590162,11934
27585709,3996
27579987,5093
27590963,-1
27601351,-1
27588865,-1
27580183,-1
27592239,-1
27589537,-1
27588097,-1
27600003,-1
27597740,-1
27596700,3996
27576953,5093
27592715,-1
25186949,5093
25673558,-1
27595017,-1
27595728,-1
25287827,-1
27587523,-1
27596227,-1
27600323,-1
27597399,162
27577538,-1
27590995,-1
27583469,-1
27580039,-1
27587989,-1
27598978,-1
27602131,3996
27603207,-1
27598185,-1
27593342,-1
27588174,-1
27590861,3996
27586527,-1
27580321,-1
27580426,-1
27578243,-1
27603373,-1
27592144,-1
27578773,-1
27580460,-1
27579749,-1
27598034,3996
27582989,5093
27589693,-1
27578242,-1
27601897,11934
27597384,-1
27601817,-1
27591518,-1
27589674,-1
27589887,-1
27577526,60100
27583230,-1
27584864,-1
27580084,-1
27581123,-1
23346317,3119
27592371,-1
27590649,-1
27580004,-1
26314551,-1
27594154,-1
27592802,-1
27591146,-1
27582750,5093
27596704,5093
27581182,-1
27586049,-1
27577280,5093
27598585,-1
27602788,-1
27586849,-1
27586146,-1
27603380,-1
27600662,162
27588576,-1
23566546,11934
27592685,-1
27587126,-1
27602223,-1
22729845,-1
27603292,-1
27589950,-1
27596234,-1
27594832,3996
27586205,-1
27568520,-1
27578516,-1
27598271,-1
25601188,-1
27581074,50615
27576605,-1
24055055,-1
27600399,-1
27603793,-1
27592584,-1
27577601,-1
27590881,-1
25694417,-1
27600934,-1
27586156,50686
27584032,-1
27593371,-1
27595180,5093
27581333,-1
27581953,-1
24662454,-1
27581980,5093
27585269,-1
27593529,-1
27587352,-1
27586344,-1
27585401,-1
27585974,-1
27596360,-1
25583779,-1
27595154,-1
27579352,-1
27589244,-1
27595830,-1
27601128,3996
27576585,-1
27600335,-1
27603678,-1
27598653,-1
27592554,-1
27598512,-1
27577871,50615
27599037,-1
27591638,-1
27586200,-1
27590203,-1
27601168,-1
27593256,-1
27576746,-1
27598228,60100
27581926,-1
27577756,-1
27578255,-1
26013318,-1
24192513,-1
27586325,3996
27581308,-1
27599573,-1
27586676,3996
27577987,-1
27592706,-1
27577289,162
27598444,-1
27585069,-1
27594377,-1
27602000,-1
27600010,-1
27595753,-1
27590241,5093
27578186,-1
27592321,-1
27582622,1909
27594289,-1
27582433,-1
27580030,-1
21456006,-1
16912157,-1
27595900,-1
27596235,-1
27598976,-1
27601518,3996
27595427,-1
27600115,60100
27598909,-1
27578093,-1
27576569,-1
27589924,-1
27592324,162
27591691,5093
27584916,3996
27595780,-1
27590214,-1
27578798,3996
26951309,-1
27593960,3996
27580964,-1
27592846,-1
27589727,-1
27591702,-1
27577909,5093
27581640,11934
27599849,-1
27594996,-1
27586736,-1
27581207,-1
27578475,3996
27600698,-1
27583533,5093
26596672,5093
27599046,-1
27599949,-1
27577043,-1
27603702,-1
27591304,-1
27581957,-1
27597115,-1
27596588,-1
27594678,-1
27583870,3093
27586004,-1
27587709,3996
27599989,-1
27590137,-1
27581310,-1
27592563,-1
10485475,-1
27586291,-1
27578447,-1
27587107,-1
27603887,-1
27577203,-1
27582630,-1
23275061,-1
27580811,-1
27603744,-1
27601575,-1
27600187,-1
27589409,3996
27603525,-1
27578624,-1
27581382,162
24705250,-1
27586770,3996
27583590,-1
27599004,-1
27587976,-1
27594752,11934
27576526,-1
27593094,-1
25997916,5093
27600909,50615
27578756,-1
27581941,3996
27579242,-1
27590103,-1
27599569,-1
27584710,-1
27581813,-1
22266734,-1
27591228,-1
17213020,-1
27602023,-1
27601407,-1
29338080,-1
27578316,60100
27601876,-1
27596226,-1
27594943,3996
27576863,-1
27032107,-1
27595182,-1
27579806,3996
27579482,-1
27580097,11934
27591520,-1
27582751,5093
27579883,-1
27594887,-1
27587101,-1
27591987,-1
27594385,-1
27591081,-1
27589769,-1
27590966,-1
27579335,-1
27576717,-1
27598530,50615
27594347,-1
26206333,50686
27587616,-1
27600501,-1
27579404,-1
27586540,-1
27603751,-1
23012248,-1
27583137,-1
27593530,-1
27591648,-1
27586614,-1
27286459,-1
27580360,-1
27590046,3996
24086736,-1
27598979,-1
27586136,-1
27586025,-1
27596043,3996
27578176,-1
27585201,-1
26724472,-1
27584140,-1
27582490,-1
27589914,-1
27578205,-1
27576465,3996
27601739,3996
27598593,162
27586895,-1
27586087,-1
27592108,-1
27594149,162
27588162,-1
27579507,-1
26802149,-1
27588082,11934
27597129,-1
27600249,-1
27576375,-1
27579529,-1
27591443,-1
27597995,5093
27588276,-1
27576365,-1
27581316,-1
27585437,3093
27585747,-1
27602573,50615
27591334,-1
27594138,-1
27591657,-1
27596962,-1
27577521,-1
27589908,-1
27577605,-1
27603806,-1
27600316,-1
27592537,-1
27592268,-1
27580981,-1
27591579,-1
27601225,3996
27581095,-1
27590556,-1
27587999,-1
27598199,-1
27593484,-1
27596826,-1
27576940,-1
27586943,-1
27578082,-1
27589803,-1
27595592,-1
27585804,-1
27583810,-1
27590455,50615
17877814,-1
26022982,5093
27586476,5093
27589339,-1
27585503,-1
27597986,-1
27593200,-1
27596839,-1
27597808,-1
27583981,-1
27601948,-1
27599494,-1
27602324,-1
27590236,3996
27580708,-1
27581380,-1
27602097,-1
27589393,-1
23470965,-1
27590695,-1
27580836,-1
27592318,-1
24258977,-1
27597544,-1
27577108,-1
27596951,-1
27595237,-1
24587245,3996
27581426,3996
27599627,-1
27584046,-1
27580910,-1
27578106,-1
27591397,-1
27579508,-1
27602790,-1
27520294,3996
27586809,-1
27583199,-1
27587038,-1
27577864,5093
27586923,5093
27586422,-1
27598995,-1
27599485,-1
27602241,-1
27585701,-1
27602210,-1
27598048,-1
22101766,-1
27592148,170
27585811,5093
27590523,3996
27578074,-1
22923433,-1
27586346,-1
27580733,-1
27593550,-1
27577717,-1
27602048,-1
27598009,162
27590539,-1
27591716,-1
27601422,-1
20494930,-1
27580211,-1
27586507,-1
27603397,-1
27591750,-1
27597950,-1
27585461,-1
27592286,3093
27603018,-1
27599723,3996
27586009,-1
27581492,-1
27583465,-1
27585977,-1
27587986,-1
27600989,-1
27595648,3996
27582618,-1
27588399,3996
27588260,-1
27579368,-1
27603046,-1
27583796,50615
27581249,-1
27586725,-1
27598018,-1
27590828,-1
27595624,-1
27601281,-1
27583422,-1
27578866,3996
27583152,-1
27584668,-1
27580888,3119
27586008,3996
27591984,-1
27598056,-1
27592409,-1
27600259,-1
27592357,-1
27595946,-1
27599902,11934
26341080,3996
27578130,-1
27591617,-1
27048246,-1
24495407,3996
27584048,-1
27595834,-1
27599283,3119
27593397,-1
27588237,-1
27590445,-1
26391948,-1
27596484,-1
27597288,-1
27576691,-1
27588265,162
27595268,-1
24045180,-1
27602488,-1
23143947,5093
27592548,-1
27598430,-1
27588024,-1
27592169,-1
27586551,3996
27597283,-1
27599653,-1
27578608,-1
27580851,-1
27598556,-1
27593935,5093
27600449,-1
27583575,-1
27592109,3093
27600050,-1
27593713,-1
27581343,50615
27586891,-1
27578360,-1
27576474,-1
25153719,-1
27588896,-1
27589791,-1
27594999,-1
27591155,-1
27580637,-1
27596480,-1
27596053,-1
27585209,-1
27577248,-1
27589763,-1
27593790,-1
27601203,-1
27596067,162
27593882,-1
27590099,3996
27577546,-1
27595140,-1
27599422,3996
27594688,-1
27603122,-1
27445490,5093
27578469,-1
27601497,-1
27587799,162
27600619,3996
27595026,-1
26646755,-1
27583405,-1
27595007,-1
27603748,-1
27578318,-1
27600092,-1
25408655,-1
27594442,-1
27582998,-1
27578620,-1
27580687,-1
27598071,5093
27585639,-1
27583664,-1
27587084,-1
27589374,3093
27578821,-1
27576441,-1
27583450,-1
27589007,-1
27587202,-1
27586487,-1
27603707,50686
27592132,162
27589248,-1
27586125,-1
27594954,-1
27599956,-1
27599721,-1
27581905,3996
27586284,-1
27602547,-1
27590223,-1
27595933,162
26686064,-1
27577450,-1
27587253,-1
27601824,-1
27591837,-1
23764753,3996
27599546,3996
27576935,-1
27583194,11934
27586080,-1
27601380,162
27602599,3093
27580949,-1
27586867,-1
27580005,-1
27593937,-1
27586966,-1
27587071,-1
23166678,-1
27583352,3996
27585291,-1
27603500,50615
19164531,-1
27597943,-1
27596140,-1
27580434,-1
27594789,-1
27578303,-1
27581610,-1
27599912,-1
27582088,162
27587048,50615
26822383,-1
27578795,5093
27602698,11934
27601918,-1
27581738,-1
27596397,-1
27591038,-1
27586034,50615
27583113,-1
27585488,-1
27601689,-1
27582691,-1
27603209,-1
27591585,3996
27590545,-1
20570890,-1
27598473,3996
27591347,-1
27585978,-1
27583975,-1
27580128,-1
27601080,-1
27596359,3996
27593379,-1
20651371,-1
27595862,-1
27599432,-1
27592579,-1
27597770,-1
27579203,-1
27576912,-1
27600621,-1
27595037,-1
27579218,-1
27582493,-1
27580581,-1
27582606,-1
27591830,-1
27596696,-1
27600062,-1
27576364,162
27603886,-1
27580415,-1
27592801,3996
27579571,-1
27581678,-1
27595480,-1
27598027,-1
27580000,5093
27597939,-1
27589059,-1
27591632,-1
27583775,-1
27601258,-1
27583228,3996
27582170,-1
27594429,-1
27588858,-1
27595599,50615
27584826,-1
27597842,-1
27588501,-1
27585365,-1
27591762,-1
27583900,-1
27599462,50686
27589360,-1
27576316,60100
27598285,-1
27600027,-1
27590736,-1
27595438,170
27600489,-1
27593810,-1
27586198,5093
18593892,-1
18509184,-1
27592078,3996
27578244,-1
27596233,-1
27595861,-1
27592440,-1
27594983,-1
27578512,-1
27583098,-1
19122144,-1
27188206,-1
27597134,-1
27596279,-1
27588134,-1
27596548,-1
27591626,-1
27587481,50615
27582718,-1
27592632,3996
27587263,-1
27587855,-1
27599593,-1
27580826,-1
22722830,-1
27576341,-1
27585920,-1
29428592,-1
27586625,-1
27580902,-1
27599380,-1
27588199,-1
27580063,-1
27589783,-1
22215888,3996
27603423,50686
27596147,-1
27583856,-1
27599184,-1
27590928,-1
27585824,-1
27596523,5093
27598833,-1
27585449,-1
27591603,-1
27591918,5093
27598490,-1
27595348,-1
27579439,11934
27598900,-1
27598722,-1
27596510,-1
27598896,-1
27587565,-1
27581528,-1
27591775,-1
27577333,-1
27587684,-1
27592430,-1
27602083,-1
27583561,3996
27585674,60100
27598834,50686
27588333,-1
27593967,-1
27590363,3996
18445659,-1
27585064,-1
27578201,-1
21670202,-1
27601476,-1
27584000,162
23275151,-1
27580972,-1
27596365,-1
27579338,-1
27587396,-1
27596540,-1
27594877,3996
27580481,-1
27584608,-1
27592295,-1
27592475,-1
27581994,3996
27585258,-1
27597779,3996
27577453,3996
27578915,-1
27596395,-1
27580681,50686
27578135,-1
28148839,-1
27589054,-1
27001570,-1
27592490,-1
23898052,-1
27597801,-1
27600661,-1
27588448,-1
21575859,-1
27584867,-1
28490518,-1
27582369,-1
27581643,3996
27577265,-1
27592690,-1
27589795,-1
27577025,-1
26179511,-1
27576511,60100
27581329,-1
27597888,5093
27586933,-1
27582463,-1
27600358,-1
27583984,-1
27587674,-1
17671692,-1
27580166,-1
27576492,5093
27599882,-1
27602349,-1
27604077,5093
27603364,3996
27590580,-1
27597777,-1
27586613,-1
23881388,-1
27596438,-1
27582600,-1
27586748,-1
27577682,-1
27593801,-1
27597996,-1
27595327,11934
27591967,-1
27581981,-1
27595471,50615
27599534,-1
27594875,-1
27599061,-1
27589679,162
27594669,-1
27601620,-1
27579024,-1
27598619,162
27591281,-1
27586848,-1
27588177,-1
27598626,-1
27587805,3119
27595822,-1
27588493,-1
27603763,-1
27599404,-1
27600862,-1
19341727,-1
27577513,-1
27588463,-1
27601334,-1
27595734,3996
27591668,-1
27579269,-1
27584573,-1
27590806,-1
27584859,11934
27589249,-1
27592083,-1
27587269,-1
27580345,3996
27598841,3996
27587373,-1
27578272,-1
27603365,-1
27587337,-1
27578500,-1
27596955,-1
27581631,-1
27577374,-1
27603013,-1
27592068,5093
27588192,-1
27601936,-1
27594902,3996
27593158,-1
27595844,3996
27601916,-1
27592048,-1
27592487,-1
27582031,-1
27590350,-1
27603137,-1
27586186,3093
27603746,-1
27593408,-1
27599747,-1
27598519,-1
27585398,-1
27589213,-1
27597953,-1
27586063,-1
27577053,-1
27581872,-1
26855149,-1
27582356,3996
27582484,-1
27585435,-1
27584938,-1
27595506,-1
27581453,-1
27579963,-1
27583915,-1
27581756,-1
27582778,3996
27600854,-1
19466505,-1
26253517,-1
27592285,-1
27597827,-1
27590110,-1
27594297,-1
27599900,-1
27596131,-1
24721394,3070
27595980,-1
27598871,5093
27589579,193
27592322,-1
27585358,3996
27590118,-1
22147895,-1
27590316,-1
27579308,-1
27596990,-1
15863200,-1
27589489,-1
27577610,-1
21166657,-1
27583410,-1
27588473,-1
27599668,-1
27586015,-1
27579317,-1
27591634,-1
27577863,-1
27582335,-1
27591016,-1
27583050,-1
27581219,-1
27583857,50615
27591307,-1
27083334,60100
27602193,3996
27590665,-1
2872605,-1
27585583,3996
27582258,162
27599770,3996
27579538,3996
27597904,-1
27601177,-1
25130612,-1
27585550,-1
27591114,-1
27591625,50615
27592592,-1
27580577,-1
27583989,-1
27587815,-1
27586268,-1
27593831,50615
27580620,3996
27576587,-1
16541434,-1
27588081,-1
27588074,-1
27579442,11934
27585771,-1
27579869,-1
27581968,-1
27597143,11934
27588747,-1
27597923,11934
27598537,-1
27593477,-1
27585187,-1
27590057,-1
27586454,3996
27586104,-1
27597798,-1
27600870,50686
24296758,-1
27579337,-1
27602398,3996
27585775,-1
27578755,-1
27586470,3996
27587078,50615
27595707,-1
27578541,-1
27596430,-1
27593728,-1
27585424,-1
26359351,-1
27584691,162
27596529,-1
27577860,-1
27592528,-1
27597859,-1
27600093,-1
27579822,-1
27588398,-1
27585250,11934
27583149,-1
27596366,-1
27579977,3996
27603017,3996
27583781,-1
27582887,-1
27583345,-1
27593766,-1
23497317,-1
27581979,-1
27601234,-1
22842582,3996
27598545,50615
27593840,-1
27579982,-1
27577774,-1
27594509,3996
27599984,-1
27599945,-1
27601485,-1
27590264,-1
27595066,5093
27580238,-1
27593419,162
27587733,-1
27578934,-1
27595964,-1
27599585,-1
27590720,-1
27597910,-1
27580952,-1
27590030,-1
27591555,-1
27601156,-1
27577201,-1
27593504,-1
27585842,-1
27602779,-1
27599428,-1
27583772,-1
27601922,-1
27597272,-1
27586421,-1
27588610,-1
27593768,-1
27582005,-1
27581371,-1
27603542,-1
27585432,-1
27601040,-1
27586248,-1
